명칭,위도,경도,,,,,,,,,,,,,,,,,,,,
(주)굿인텔리전스,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 플로트론,37.4929889,127.0173011,,,,,,,,,,,,,,,,,,,,
(주)딥이티,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
주식회사 피에로컴퍼니,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
민트멤버스주식회사,37.5074655,127.036614,,,,,,,,,,,,,,,,,,,,
(주)로그스택,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
(주)세이프이노베이션,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
엔에이백신연구소,37.4862327,127.119978,,,,,,,,,,,,,,,,,,,,
㈜유더블유에스,,,,,,,,,,,,,,,,,,,,,,
주식회사 브랜드501,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 휴이노에임,37.5923191,127.0492396,,,,,,,,,,,,,,,,,,,,
딥픽셀,37.4897475,126.992666,,,,,,,,,,,,,,,,,,,,
주식회사 닥터홈,37.5606952,126.9944133,,,,,,,,,,,,,,,,,,,,
주식회사티에스테크,37.4829591,126.8961638,,,,,,,,,,,,,,,,,,,,
주식회사 도비스튜디오,37.4782381,126.9594662,,,,,,,,,,,,,,,,,,,,
하인크코리아 주식회사,37.5028871,127.0484872,,,,,,,,,,,,,,,,,,,,
(주)앤더블유 (ANDW),37.6186504,127.104815,,,,,,,,,,,,,,,,,,,,
주식회사 이에이치디,37.5193645,127.0294202,,,,,,,,,,,,,,,,,,,,
(주)아이투맥스,37.5467617,126.952723,,,,,,,,,,,,,,,,,,,,
(주)애드포러스,37.515401,127.040881,,,,,,,,,,,,,,,,,,,,
㈜딥큐어,37.4945866,127.0328765,,,,,,,,,,,,,,,,,,,,
주식회사 라인웍스,37.491315,127.0303331,,,,,,,,,,,,,,,,,,,,
(주)모니터랩,37.4846157,126.8924821,,,,,,,,,,,,,,,,,,,,
(주)에바테크놀러지,37.4114936,127.0941177,,,,,,,,,,,,,,,,,,,,
주식회사 페이누리,37.473191,126.8842831,,,,,,,,,,,,,,,,,,,,
온잇코리아 주식회사,37.4802312,126.8951265,,,,,,,,,,,,,,,,,,,,
주식회사 제드 건축사사무소,37.4887061,127.0101799,,,,,,,,,,,,,,,,,,,,
주식회사 아이비웰니스,37.5246941,126.8932925,,,,,,,,,,,,,,,,,,,,
주식회사 스튜디오사월,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
주식회사 매크로씨엔에스,,,,,,,,,,,,,,,,,,,,,,
주식회사 원더온,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
주식회사 클라시아,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
누트컴퍼니㈜,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 프런티어소셜,,,,,,,,,,,,,,,,,,,,,,
주식회사 플루토랩스,,,,,,,,,,,,,,,,,,,,,,
㈜엠지비엔도스코피,37.4864598,126.8938133,,,,,,,,,,,,,,,,,,,,
㈜픽스쳐패브리케이션,37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
주식회사 와이티그룹,,,,,,,,,,,,,,,,,,,,,,
에이티에이치홀딩스 유한회사,37.5116535,127.0476045,,,,,,,,,,,,,,,,,,,,
(주)에스유엠,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
훈민솔루션 주식회사,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
주식회사 트레이디,37.4741905,126.8810699,,,,,,,,,,,,,,,,,,,,
주식회사 트립비토즈,37.5055529,127.0516785,,,,,,,,,,,,,,,,,,,,
주식회사 디오에프연구소,37.5474143,127.0503991,,,,,,,,,,,,,,,,,,,,
아이티투에스,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜누벤트,,,,,,,,,,,,,,,,,,,,,,
다니다 주식회사,37.5140633,127.0211907,,,,,,,,,,,,,,,,,,,,
우주문방구 주식회사,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
메이사플래닛 주식회사,37.5022176,127.0277908,,,,,,,,,,,,,,,,,,,,
주식회사 장피셜 ( eanficial Inc ),37.5600414,126.9730029,,,,,,,,,,,,,,,,,,,,
주식회사 이룸,37.4956783,127.1345479,,,,,,,,,,,,,,,,,,,,
주식회사 티클,37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
주식회사 스페스,37.4780511,127.0411999,,,,,,,,,,,,,,,,,,,,
엑스이허브㈜,37.5162284,127.0236081,,,,,,,,,,,,,,,,,,,,
주식회사 블루앤트,37.4983641,127.0694487,,,,,,,,,,,,,,,,,,,,
주식회사 백퍼센트,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 동성나이키,37.5771448,126.9881349,,,,,,,,,,,,,,,,,,,,
주식회사대정파마,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
주식회사 이미젼,37.4838255,126.8796633,,,,,,,,,,,,,,,,,,,,
주식회사 한국정보보안원,37.4820663,126.8955597,,,,,,,,,,,,,,,,,,,,
㈜뉴로라인즈,37.506306,127.0048748,,,,,,,,,,,,,,,,,,,,
셀파이엔씨㈜,37.5061423,127.1012455,,,,,,,,,,,,,,,,,,,,
주식회사 에이비피,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
(주) 지플러스생명과학,37.4739733,126.9587785,,,,,,,,,,,,,,,,,,,,
(주)지에이치바이오,37.4984997,127.0246995,,,,,,,,,,,,,,,,,,,,
주식회사 브랜뉴인터내셔널,37.481174,126.8761763,,,,,,,,,,,,,,,,,,,,
주식회사 올배움,37.479212,126.882787,,,,,,,,,,,,,,,,,,,,
주식회사 모먼트디자인,37.5457427,127.04246,,,,,,,,,,,,,,,,,,,,
(주)선우앤컴퍼니,37.4926276,126.8821135,,,,,,,,,,,,,,,,,,,,
주식회사 디엔에이디,37.4804,126.8841943,,,,,,,,,,,,,,,,,,,,
(주)지오크리에이티브,37.5056238,126.8775644,,,,,,,,,,,,,,,,,,,,
이마고웍스㈜,37.5185506,127.019305,,,,,,,,,,,,,,,,,,,,
서울크래프트비어㈜,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
그레이프게이밍,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
(주)에이치피엠글로벌,37.5145796,127.060586,,,,,,,,,,,,,,,,,,,,
하나더이앤씨(주),,,,,,,,,,,,,,,,,,,,,,
더알리오 주식회사,37.4952685,126.8914806,,,,,,,,,,,,,,,,,,,,
(주) 셀러비코리아,37.5578543,126.9736905,,,,,,,,,,,,,,,,,,,,
주식회사 식탁이 있는 삶,37.4834512,127.0178333,,,,,,,,,,,,,,,,,,,,
주식회사 레플러스,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
스피너미디어㈜,37.4702201,127.0396647,,,,,,,,,,,,,,,,,,,,
㈜플렉시스,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 쟈마트메디칼,,,,,,,,,,,,,,,,,,,,,,
주식회사 플랜잇파트너스,37.4983704,127.0344775,,,,,,,,,,,,,,,,,,,,
(주)페이히어,37.496276,127.0289853,,,,,,,,,,,,,,,,,,,,
주식회사 신이앤씨,,,,,,,,,,,,,,,,,,,,,,
정담유통 주식회사,37.512402,126.9392525,,,,,,,,,,,,,,,,,,,,
주식회사 에코비젼21,37.5150974,127.0220778,,,,,,,,,,,,,,,,,,,,
"(주)위드웰임플란트(Withwell Implant Co.,Ltd.)",37.5640701,126.9125522,,,,,,,,,,,,,,,,,,,,
주식회사 이엘파크,37.5801248,126.8889591,,,,,,,,,,,,,,,,,,,,
주식회사 알앤더스,37.5094175,127.0798251,,,,,,,,,,,,,,,,,,,,
㈜맑은에스,37.483449,126.8935211,,,,,,,,,,,,,,,,,,,,
주식회사 엔라이즈,37.5019747,127.0244474,,,,,,,,,,,,,,,,,,,,
제노소프트 (주),37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 몰큐브,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 라포테이블,37.5214235,127.0248458,,,,,,,,,,,,,,,,,,,,
주식회사 메이크마이웨딩,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
유넷시스,,,,,,,,,,,,,,,,,,,,,,
주식회사 원더풀플랫폼,37.4809438,127.0423288,,,,,,,,,,,,,,,,,,,,
주식회사 시큐에버,,,,,,,,,,,,,,,,,,,,,,
주식회사 오스테오시스,37.4822744,126.8972148,,,,,,,,,,,,,,,,,,,,
"주식회사 토닥(TODOC Co.,Ltd.)",37.4808224,126.8926653,,,,,,,,,,,,,,,,,,,,
주식회사 메사쿠어컴퍼니,37.5045703,127.0494465,,,,,,,,,,,,,,,,,,,,
(주)창소프트아이앤아이,37.5102141,127.0646878,,,,,,,,,,,,,,,,,,,,
주식회사 베러웨이시스템즈,37.498443,127.0305178,,,,,,,,,,,,,,,,,,,,
(주) 넷코아테크,37.54742,127.050375,,,,,,,,,,,,,,,,,,,,
㈜아크로메이트,37.481234,126.8953389,,,,,,,,,,,,,,,,,,,,
(주)그리다팩토리,37.5648501,126.9128058,,,,,,,,,,,,,,,,,,,,
주식회사 순수교육,37.5166178,127.0299411,,,,,,,,,,,,,,,,,,,,
주식회사 디투에스,37.5608998,126.9354888,,,,,,,,,,,,,,,,,,,,
주식회사 채널코퍼레이션,37.5018292,127.037101,,,,,,,,,,,,,,,,,,,,
(주)디에스멘토링,37.575937,126.890729,,,,,,,,,,,,,,,,,,,,
이스톰,37.4754508,126.8817091,,,,,,,,,,,,,,,,,,,,
주식회사 네오켄바이오,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
주식회사 메디빌더,,,,,,,,,,,,,,,,,,,,,,
㈜베스텔라랩,37.5466519,126.9497012,,,,,,,,,,,,,,,,,,,,
(주)서광시스템,,,,,,,,,,,,,,,,,,,,,,
엠앤앤에이치 주식회사,37.5468798,127.0510528,,,,,,,,,,,,,,,,,,,,
(주)엔에이치그룹,37.4800718,126.9027849,,,,,,,,,,,,,,,,,,,,
케이-탑 이노베이션,37.543765,127.055681,,,,,,,,,,,,,,,,,,,,
㈜와탭랩스,37.5006226,127.0253673,,,,,,,,,,,,,,,,,,,,
반암 주식회사,37.483947,126.898344,,,,,,,,,,,,,,,,,,,,
주식회사 후이넘스,37.5197151,127.0210286,,,,,,,,,,,,,,,,,,,,
주식회사 그렉터,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
럭스나인㈜,37.4860259,126.9951753,,,,,,,,,,,,,,,,,,,,
㈜컨셉터스,37.4989078,127.0350038,,,,,,,,,,,,,,,,,,,,
㈜동일그린시스,37.4858488,126.8972575,,,,,,,,,,,,,,,,,,,,
주식회사 코스트,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
주식회사 베슬에이아이코리아,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 스포카,37.4999758,127.0335137,,,,,,,,,,,,,,,,,,,,
㈜다비오,37.5470007,126.9537275,,,,,,,,,,,,,,,,,,,,
㈜원우이엔지,37.5603273,126.8362093,,,,,,,,,,,,,,,,,,,,
주식회사 레드닷게임즈,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
주식회사 벨텍소프트,37.5599796,126.9951371,,,,,,,,,,,,,,,,,,,,
주식회사 태인아이씨티,,,,,,,,,,,,,,,,,,,,,,
다움커리어(주),37.5295665,126.9215636,,,,,,,,,,,,,,,,,,,,
주식회사 팝콘맨션,37.4768505,126.8811806,,,,,,,,,,,,,,,,,,,,
주식회사 온마플랫폼,37.5076276,127.0577131,,,,,,,,,,,,,,,,,,,,
주식회사 더발란스,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
주식회사 나비프라,37.5055253,127.0469042,,,,,,,,,,,,,,,,,,,,
주식회사 티니어,37.4858838,126.8973216,,,,,,,,,,,,,,,,,,,,
주식회사 스몰티켓,37.5233278,126.9234386,,,,,,,,,,,,,,,,,,,,
주식회사 이크레모스,37.4703049,127.0457791,,,,,,,,,,,,,,,,,,,,
(주)피에스알미디어,37.5073392,127.0568029,,,,,,,,,,,,,,,,,,,,
주식회사 탄소중립연구원,37.4784063,126.9516133,,,,,,,,,,,,,,,,,,,,
아더웍스주식회사,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
(주)위두커뮤니케이션즈,,,,,,,,,,,,,,,,,,,,,,
(주)온더트리플러스,37.5023973,127.0236936,,,,,,,,,,,,,,,,,,,,
주식회사 인브레인에이아이,37.4799882,126.8870642,,,,,,,,,,,,,,,,,,,,
바이오센서연구소㈜,37.4618701,126.9612597,,,,,,,,,,,,,,,,,,,,
한국환경설계(주),37.5002955,127.1231517,,,,,,,,,,,,,,,,,,,,
일릭사파마텍 주식회사,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜루다크리에이티브,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
주식회사 크로스메타,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
(주)딥노이드,37.4867415,126.8928833,,,,,,,,,,,,,,,,,,,,
주식회사 나누고,37.5260053,126.9092551,,,,,,,,,,,,,,,,,,,,
(주)메이팜소프트,37.4935726,127.1200474,,,,,,,,,,,,,,,,,,,,
㈜주스,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
주식회사 아프로푸드,37.5339773,126.9503783,,,,,,,,,,,,,,,,,,,,
주식회사 디지믹스,37.576001,126.890643,,,,,,,,,,,,,,,,,,,,
㈜강남캠프,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 한국방폭안전,37.4652489,126.887122,,,,,,,,,,,,,,,,,,,,
(주)샤카드,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
머스트무브 주식회사,37.5056255,127.0471003,,,,,,,,,,,,,,,,,,,,
(주)디케이엠엔이,37.5449832,127.0534628,,,,,,,,,,,,,,,,,,,,
㈜크린텍,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
(주)에어로디제이컨설팅,37.5595706,126.8552959,,,,,,,,,,,,,,,,,,,,
페어플레이스,37.5521417,126.9164093,,,,,,,,,,,,,,,,,,,,
코코넛사일로 주식회사,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
(주)랜덤워크,37.525321,127.036503,,,,,,,,,,,,,,,,,,,,
주식회사 엔피코어,37.536373,126.891857,,,,,,,,,,,,,,,,,,,,
주식회사 비욘드메디슨,37.4843872,127.054267,,,,,,,,,,,,,,,,,,,,
브런트(주),37.475792,127.0393893,,,,,,,,,,,,,,,,,,,,
㈜휴먼텍소프트,37.4787503,126.8786525,,,,,,,,,,,,,,,,,,,,
예비창업자 이승록,37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
주식회사 레디앤스타트,37.5706612,127.0072579,,,,,,,,,,,,,,,,,,,,
(주)에스엠인포메이션,37.5474311,127.0658413,,,,,,,,,,,,,,,,,,,,
주식회사 지이모션 (z-emotion),37.5055068,127.0475269,,,,,,,,,,,,,,,,,,,,
엠피어스㈜,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
(주)아이오바이오,37.4977031,127.0313744,,,,,,,,,,,,,,,,,,,,
아토머스,37.5107401,127.0642006,,,,,,,,,,,,,,,,,,,,
주식회사 팀프레시,37.50845,127.0361229,,,,,,,,,,,,,,,,,,,,
㈜서울로보틱스,37.4884813,127.0096932,,,,,,,,,,,,,,,,,,,,
노빌리티,37.5068196,127.025753,,,,,,,,,,,,,,,,,,,,
주식회사 티엠알파운더스,37.4770758,127.0456037,,,,,,,,,,,,,,,,,,,,
(주)씨엔알리서치,37.5743676,126.9866865,,,,,,,,,,,,,,,,,,,,
에스에스모빌리티 주식회사,37.512402,126.9392525,,,,,,,,,,,,,,,,,,,,
뉴로핏 주식회사,37.4987464,127.03169,,,,,,,,,,,,,,,,,,,,
주식회사 아루(Arooo),37.5252521,127.0361994,,,,,,,,,,,,,,,,,,,,
카운터포인트리서치 주식회사,37.4967316,127.0394081,,,,,,,,,,,,,,,,,,,,
주식회사 키위스튜디오,37.5972249,127.055776,,,,,,,,,,,,,,,,,,,,
주식회사 아르스루퍼,37.5513181,127.0485307,,,,,,,,,,,,,,,,,,,,
더맑음 주식회사,37.4783378,126.8832398,,,,,,,,,,,,,,,,,,,,
마인드원(주),37.4820383,127.0438728,,,,,,,,,,,,,,,,,,,,
주식회사 제스파,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 페로카,37.5429302,127.0564225,,,,,,,,,,,,,,,,,,,,
앤씨앤씨 주식회사,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
메디팜소프트 주식회사,37.566535,126.9779692,,,,,,,,,,,,,,,,,,,,
페이컴스,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 알트에이,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 마인드포지,37.5172463,127.0297734,,,,,,,,,,,,,,,,,,,,
디케이화인케미칼 주식회사,37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
㈜널리소프트,,,,,,,,,,,,,,,,,,,,,,
주식회사 뷰온,37.4771592,126.8837142,,,,,,,,,,,,,,,,,,,,
주식회사 와일드싱,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
(주)클라우드네트웍스,,,,,,,,,,,,,,,,,,,,,,
주식회사 문스트럭,37.5346536,127.1383951,,,,,,,,,,,,,,,,,,,,
(주)파인유얼뷰티,37.5037324,127.0392565,,,,,,,,,,,,,,,,,,,,
(주)위버스마인드,,,,,,,,,,,,,,,,,,,,,,
주식회사 오버더핸드,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
마이오렌지 주식회사,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 뉴로티엑스,37.5969504,127.0211353,,,,,,,,,,,,,,,,,,,,
주식회사 큐엠아이티,37.4908461,127.0302812,,,,,,,,,,,,,,,,,,,,
아웃리치 주식회사,37.5360115,126.8918611,,,,,,,,,,,,,,,,,,,,
주식회사 키스소프트,37.5439124,127.0465817,,,,,,,,,,,,,,,,,,,,
주식회사 파라스타,,,,,,,,,,,,,,,,,,,,,,
주식회사 앤서시스템,,,,,,,,,,,,,,,,,,,,,,
(주)유엠브이기술,37.4698419,127.0395729,,,,,,,,,,,,,,,,,,,,
인셈,37.4759656,126.8861254,,,,,,,,,,,,,,,,,,,,
주식회사 루씨드드림,37.4852989,127.1251186,,,,,,,,,,,,,,,,,,,,
주식회사 엠투벤처스,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
엔티전기,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 민트벤처파트너스,37.5067919,127.0551742,,,,,,,,,,,,,,,,,,,,
(주)엣지디엑스,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
한테크,37.5095948,127.0594292,,,,,,,,,,,,,,,,,,,,
(주)프라임에듀넷,,,,,,,,,,,,,,,,,,,,,,
주식회사 아일로,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
주식회사 아이티엔조이,37.534677,126.9632898,,,,,,,,,,,,,,,,,,,,
(주)시바이오(SEEBIO INC.),37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
계향각,37.5820433,127.0042774,,,,,,,,,,,,,,,,,,,,
한일콘㈜,37.5413911,126.9470437,,,,,,,,,,,,,,,,,,,,
성심세미콘 주식회사,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
(주)온라인투어,37.5632943,126.9809212,,,,,,,,,,,,,,,,,,,,
주식회사 원데이원커뮤니케이션,37.5464151,127.0658974,,,,,,,,,,,,,,,,,,,,
주식회사 제이디솔루션,,,,,,,,,,,,,,,,,,,,,,
㈜이노보테라퓨틱스,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 와이즈인컴퍼니,37.4941321,127.0330181,,,,,,,,,,,,,,,,,,,,
주식회사 스파이더크래프트,37.5028265,127.0920778,,,,,,,,,,,,,,,,,,,,
(주)로딕스,37.5471065,127.0491092,,,,,,,,,,,,,,,,,,,,
제이투스캣(주),37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 퍼스트존,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
원오원 주식회사,37.5076276,127.0577131,,,,,,,,,,,,,,,,,,,,
(주)류컴,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜칸델라,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
주식회사 플레이레전드,,,,,,,,,,,,,,,,,,,,,,
주식회사 인튜브,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
주식회사 스마트올리브,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 런바디,37.4740244,127.0544032,,,,,,,,,,,,,,,,,,,,
㈜트래블멤버스,37.5648035,126.9731141,,,,,,,,,,,,,,,,,,,,
주식회사 유케이미디어,37.5668635,127.0684987,,,,,,,,,,,,,,,,,,,,
삼점삼공오팔 주식회사,37.5559986,127.0071469,,,,,,,,,,,,,,,,,,,,
㈜썬더플렉스,37.5201599,127.0351216,,,,,,,,,,,,,,,,,,,,
(주)에코에이블,37.4825481,127.0544891,,,,,,,,,,,,,,,,,,,,
㈜다날인프라랩,37.5077891,127.0400551,,,,,,,,,,,,,,,,,,,,
주식회사 이엠씨교육평가원,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 보딩패스,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 엘엘엘컴퍼니,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 플레이모비,,,,,,,,,,,,,,,,,,,,,,
에이아이닥터주식회사,37.5036414,127.0274771,,,,,,,,,,,,,,,,,,,,
주식회사 씨티케이,37.4833306,127.00988,,,,,,,,,,,,,,,,,,,,
주식회사 리더스시스템즈,,,,,,,,,,,,,,,,,,,,,,
주식회사 플랜트파트너스,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
투브플러스 주식회사,37.506459,127.0473866,,,,,,,,,,,,,,,,,,,,
주식회사 파인트리시스템,37.4683472,126.8876527,,,,,,,,,,,,,,,,,,,,
㈜모아이게임즈,37.5209427,127.0200407,,,,,,,,,,,,,,,,,,,,
주식회사 달곰스튜디오,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
(주)드림엑스,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 에이피알,37.5129907,127.1027322,,,,,,,,,,,,,,,,,,,,
주식회사 한국프롭테크,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 유니메오(UNIMEWO INC.),37.4854177,127.0305516,,,,,,,,,,,,,,,,,,,,
주식회사 뉴빌리티,37.5114922,127.0492723,,,,,,,,,,,,,,,,,,,,
(주)헤이딘코퍼레이션,37.5429661,127.046971,,,,,,,,,,,,,,,,,,,,
주식회사 두브레인,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 에이슨,37.5791158,126.9367789,,,,,,,,,,,,,,,,,,,,
㈜구루아이오티,37.4844389,126.8789745,,,,,,,,,,,,,,,,,,,,
주식회사 바인트리,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 팁페어스,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 버넥트,37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
주식회사 여행마스터,37.5643822,126.9672902,,,,,,,,,,,,,,,,,,,,
주식회사 트리테크놀러지,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 피매치,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
트리허브 주식회사,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 호림미트,37.5662547,127.0370131,,,,,,,,,,,,,,,,,,,,
주식회사 써치엠,37.493859,127.0398885,,,,,,,,,,,,,,,,,,,,
(주)사운드얼라이언스,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 코어빌더,,,,,,,,,,,,,,,,,,,,,,
인트인 주식회사,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
(주)어라운드바디,37.5773051,126.8906358,,,,,,,,,,,,,,,,,,,,
주식회사 펫미,37.4964951,127.0413623,,,,,,,,,,,,,,,,,,,,
주식회사 틱스잇,37.546719,127.050011,,,,,,,,,,,,,,,,,,,,
주식회사 네시삼십삼분,37.5258322,127.0340451,,,,,,,,,,,,,,,,,,,,
주식회사 에스티씨랩,37.5086677,127.0367468,,,,,,,,,,,,,,,,,,,,
㈜위지원시스템즈,37.5587627,126.9640014,,,,,,,,,,,,,,,,,,,,
주식회사 더블유디지,37.5050134,127.0253681,,,,,,,,,,,,,,,,,,,,
주식회사 에스고인터내셔널,37.5055433,127.0512687,,,,,,,,,,,,,,,,,,,,
스티비 주식회사,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
㈜이노시뮬레이션,37.561624,126.8378705,,,,,,,,,,,,,,,,,,,,
㈜파워풀엑스,37.5086513,127.031872,,,,,,,,,,,,,,,,,,,,
클라우드포스,37.5592799,126.8242611,,,,,,,,,,,,,,,,,,,,
주식회사 하늘을담다,37.5361262,126.9885688,,,,,,,,,,,,,,,,,,,,
주식회사 만랩,37.4996094,127.0295473,,,,,,,,,,,,,,,,,,,,
주식회사 이토스,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
아로마티카,37.5212142,127.0216482,,,,,,,,,,,,,,,,,,,,
주식회사 티스케이프,,,,,,,,,,,,,,,,,,,,,,
주식회사 픽스맨,37.5549457,127.1278996,,,,,,,,,,,,,,,,,,,,
주식회사 시마크로,37.5041457,127.051482,,,,,,,,,,,,,,,,,,,,
주식회사 네츄럴굿띵스,37.5571615,126.9203591,,,,,,,,,,,,,,,,,,,,
㈜소하테크,37.6416384,127.0712361,,,,,,,,,,,,,,,,,,,,
케이투엘홀딩스 주식회사,37.4476886,126.9970544,,,,,,,,,,,,,,,,,,,,
뉴라클제네틱스,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
주식회사 클라이머스,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
한경기전(주),37.5045684,126.880953,,,,,,,,,,,,,,,,,,,,
(주)코스모어플러스,37.511893,127.0526192,,,,,,,,,,,,,,,,,,,,
주식회사 손손컴퍼니,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
주식회사 스타일봇,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
반의공식(주),37.530487,126.9715895,,,,,,,,,,,,,,,,,,,,
주식회사 핏투비,37.4846552,127.0397937,,,,,,,,,,,,,,,,,,,,
주식회사 바이오크,37.4129642,127.0995339,,,,,,,,,,,,,,,,,,,,
(주) 요쿠스,37.5497088,126.9157067,,,,,,,,,,,,,,,,,,,,
주식회사 이음이앤지,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 키스톤시큐리티,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜지니웍스,37.5122426,127.031265,,,,,,,,,,,,,,,,,,,,
다야몬즈주식회사,37.4865019,127.121816,,,,,,,,,,,,,,,,,,,,
한국디지털자산정보(주),37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
주식회사 바잇미,37.5225281,127.0212452,,,,,,,,,,,,,,,,,,,,
주식회사 에코나인,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 나눔솔루션,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
주식회사 더커머스,,,,,,,,,,,,,,,,,,,,,,
㈜씨드젠,37.5307075,126.9216785,,,,,,,,,,,,,,,,,,,,
주식회사 인피닛블록,,,,,,,,,,,,,,,,,,,,,,
